id,subject_id,subject_name,teaching_method_code,teaching_method_name,teaching_method_pred,conduct_score_pred,severity_level,reason_text,solution_text
3103,INF1493,Thiết kế đồ họa,TM14,Giải quyết vấn đề (Problem Solving),1.0,0.907,Tốt,[INF1493 - Thiết kế đồ họa] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3104,INF1303,Phân tích dữ liệu kinh doanh,TM14,Giải quyết vấn đề (Problem Solving),0.6093,0.6472,Thấp,[INF1303 - Phân tích dữ liệu kinh doanh] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3105,INF1473,Học sâu,TM14,Giải quyết vấn đề (Problem Solving),0.6705,0.1152,Cao,[INF1473 - Học sâu] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3106,INF0263,Mạng máy tính,TM14,Giải quyết vấn đề (Problem Solving),0.6926,0.4131,Trung bình,[INF0263 - Mạng máy tính] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3107,INF0073,Cấu trúc dữ liệu và giải thuật,TM14,Giải quyết vấn đề (Problem Solving),0.5192,0.6679,Thấp,[INF0073 - Cấu trúc dữ liệu và giải thuật] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3108,INF1303,Phân tích dữ liệu kinh doanh,TM14,Giải quyết vấn đề (Problem Solving),0.5601,0.3584,Trung bình,[INF1303 - Phân tích dữ liệu kinh doanh] Tiến độ nhóm chậm,Giám sát tiến độ online
3109,INF1433,Thiết kế minh hoạ,TM14,Giải quyết vấn đề (Problem Solving),0.4958,0.3848,Trung bình,[INF1433 - Thiết kế minh hoạ] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3110,SKI0011,Kỹ năng thuyết trình,TM14,Giải quyết vấn đề (Problem Solving),0.6195,0.4911,Trung bình,[SKI0011 - Kỹ năng thuyết trình] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3111,INF0893,Mật mã và An toàn thông tin,TM14,Giải quyết vấn đề (Problem Solving),0.7417,0.6401,Thấp,[INF0893 - Mật mã và An toàn thông tin] Tiến độ nhóm chậm,Giám sát tiến độ online
3112,INF1423,Thiết kế hình ảnh,TM14,Giải quyết vấn đề (Problem Solving),0.6545,0.2945,Cao,[INF1423 - Thiết kế hình ảnh] Thiếu phản hồi từ giảng viên,Mốc tiến độ rõ ràng
3113,INF1003,Điện toán đám mây,TM14,Giải quyết vấn đề (Problem Solving),0.8078,0.7149,Thấp,[INF1003 - Điện toán đám mây] Phân công chưa rõ,Giám sát tiến độ online
3114,INF1293,Phân tích dữ liệu lớn,TM14,Giải quyết vấn đề (Problem Solving),0.5678,0.4535,Trung bình,[INF1293 - Phân tích dữ liệu lớn] Phân công chưa rõ,Mốc tiến độ rõ ràng
3115,INF1073,Xử lý ngôn ngữ tự nhiên,TM14,Giải quyết vấn đề (Problem Solving),0.7818,0.6573,Thấp,[INF1073 - Xử lý ngôn ngữ tự nhiên] Phân công chưa rõ,Mốc tiến độ rõ ràng
3116,INF0912,An ninh mạng,TM14,Giải quyết vấn đề (Problem Solving),0.5914,0.2594,Cao,[INF0912 - An ninh mạng] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3117,INF1502,Xử lý hậu kỳ,TM14,Giải quyết vấn đề (Problem Solving),0.6943,0.5587,Trung bình,[INF1502 - Xử lý hậu kỳ] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3118,INF1532,Dự án nghề nâng cao,TM14,Giải quyết vấn đề (Problem Solving),0.503,0.5073,Trung bình,[INF1532 - Dự án nghề nâng cao] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3119,INF1263,Kiểm thử phần mềm,TM14,Giải quyết vấn đề (Problem Solving),1.0,0.2357,Cao,[INF1263 - Kiểm thử phần mềm] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3120,SKI0061,Kỹ năng tư duy phản biện,TM14,Giải quyết vấn đề (Problem Solving),0.8326,0.9559,Tốt,[SKI0061 - Kỹ năng tư duy phản biện] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3121,SKI0011,Kỹ năng thuyết trình,TM14,Giải quyết vấn đề (Problem Solving),0.6162,0.8161,Thấp,[SKI0011 - Kỹ năng thuyết trình] Phân công chưa rõ,Mốc tiến độ rõ ràng
3122,SKI0061,Kỹ năng tư duy phản biện,TM14,Giải quyết vấn đề (Problem Solving),0.5326,0.258,Cao,[SKI0061 - Kỹ năng tư duy phản biện] Phân công chưa rõ,Mốc tiến độ rõ ràng
3123,INF0983,Nhập môn khoa học dữ liệu,TM14,Giải quyết vấn đề (Problem Solving),0.5833,0.6065,Thấp,[INF0983 - Nhập môn khoa học dữ liệu] Phân công chưa rõ,Mốc tiến độ rõ ràng
3124,PLO0072,Lịch sử Đảng Cộng sản Việt Nam,TM14,Giải quyết vấn đề (Problem Solving),0.7996,0.4826,Trung bình,[PLO0072 - Lịch sử Đảng Cộng sản Việt Nam] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3125,INF1413,Cơ sở tạo hình,TM14,Giải quyết vấn đề (Problem Solving),0.2664,0.7406,Thấp,[INF1413 - Cơ sở tạo hình] Thiếu phản hồi từ giảng viên,Tổ chức trình bày giữa kỳ
3126,INF0893,Mật mã và An toàn thông tin,TM14,Giải quyết vấn đề (Problem Solving),0.9776,0.9241,Tốt,[INF0893 - Mật mã và An toàn thông tin] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3127,INF0153,Hệ điều hành,TM14,Giải quyết vấn đề (Problem Solving),0.8314,0.4171,Trung bình,[INF0153 - Hệ điều hành] Thiếu phản hồi từ giảng viên,Mốc tiến độ rõ ràng
3128,INF1453,Đồ họa máy tính,TM14,Giải quyết vấn đề (Problem Solving),0.4991,0.5819,Trung bình,[INF1453 - Đồ họa máy tính] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3129,INF0203,Lập trình hướng đối tượng và ứng dụng,TM14,Giải quyết vấn đề (Problem Solving),0.6517,0.4197,Trung bình,[INF0203 - Lập trình hướng đối tượng và ứng dụng] Thiếu phản hồi từ giảng viên,Tổ chức trình bày giữa kỳ
3130,BSC0092,Phương pháp luận nghiên cứu khoa học,TM14,Giải quyết vấn đề (Problem Solving),0.5844,0.4837,Trung bình,[BSC0092 - Phương pháp luận nghiên cứu khoa học] Phân công chưa rõ,Mốc tiến độ rõ ràng
3131,INF1463,Khai phá dữ liệu,TM14,Giải quyết vấn đề (Problem Solving),0.5896,0.5537,Trung bình,[INF1463 - Khai phá dữ liệu] Thiếu phản hồi từ giảng viên,Mốc tiến độ rõ ràng
3132,SKI0021,"Kỹ năng lễ tân, khánh tiết, giao tiếp",TM14,Giải quyết vấn đề (Problem Solving),0.502,0.8019,Thấp,"[SKI0021 - Kỹ năng lễ tân, khánh tiết, giao tiếp] Thiếu phản hồi từ giảng viên",Giám sát tiến độ online
3133,SKI0061,Kỹ năng tư duy phản biện,TM14,Giải quyết vấn đề (Problem Solving),0.6462,0.3185,Trung bình,[SKI0061 - Kỹ năng tư duy phản biện] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3134,INF0083,Cơ sở dữ liệu,TM14,Giải quyết vấn đề (Problem Solving),0.4654,0.4174,Trung bình,[INF0083 - Cơ sở dữ liệu] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3135,INF0992,Công nghệ IoT,TM14,Giải quyết vấn đề (Problem Solving),0.455,0.5242,Trung bình,[INF0992 - Công nghệ IoT] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3136,INF1403,Anh văn chuyên ngành CNTT,TM14,Giải quyết vấn đề (Problem Solving),0.7416,0.7654,Thấp,[INF1403 - Anh văn chuyên ngành CNTT] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3137,INF0103,Nhập môn Trí tuệ nhân tạo,TM14,Giải quyết vấn đề (Problem Solving),0.9288,0.5103,Trung bình,[INF0103 - Nhập môn Trí tuệ nhân tạo] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3138,INF0103,Nhập môn Trí tuệ nhân tạo,TM14,Giải quyết vấn đề (Problem Solving),0.3452,0.5475,Trung bình,[INF0103 - Nhập môn Trí tuệ nhân tạo] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3139,INF0073,Cấu trúc dữ liệu và giải thuật,TM14,Giải quyết vấn đề (Problem Solving),0.2502,0.8624,Tốt,[INF0073 - Cấu trúc dữ liệu và giải thuật] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3140,INF1303,Phân tích dữ liệu kinh doanh,TM14,Giải quyết vấn đề (Problem Solving),0.7994,0.7588,Thấp,[INF1303 - Phân tích dữ liệu kinh doanh] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3141,INF1073,Xử lý ngôn ngữ tự nhiên,TM14,Giải quyết vấn đề (Problem Solving),0.9319,0.5671,Trung bình,[INF1073 - Xử lý ngôn ngữ tự nhiên] Phân công chưa rõ,Giám sát tiến độ online
3142,INF1532,Dự án nghề nâng cao,TM14,Giải quyết vấn đề (Problem Solving),0.7826,0.1566,Cao,[INF1532 - Dự án nghề nâng cao] Phân công chưa rõ,Giám sát tiến độ online
3143,SKI0091,Kỹ năng khởi nghiệp,TM14,Giải quyết vấn đề (Problem Solving),0.7375,0.3241,Trung bình,[SKI0091 - Kỹ năng khởi nghiệp] Thiếu phản hồi từ giảng viên,Tổ chức trình bày giữa kỳ
3144,INF1293,Phân tích dữ liệu lớn,TM14,Giải quyết vấn đề (Problem Solving),0.5598,0.4039,Trung bình,[INF1293 - Phân tích dữ liệu lớn] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3145,INF1293,Phân tích dữ liệu lớn,TM14,Giải quyết vấn đề (Problem Solving),0.8266,0.8417,Thấp,[INF1293 - Phân tích dữ liệu lớn] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3146,INF1213,Robot công nghiệp,TM14,Giải quyết vấn đề (Problem Solving),0.6757,0.6413,Thấp,[INF1213 - Robot công nghiệp] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3147,INF1383,Tin học cơ sở (Introduction to Informatics),TM14,Giải quyết vấn đề (Problem Solving),0.6702,0.4677,Trung bình,[INF1383 - Tin học cơ sở (Introduction to Informatics)] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3148,INF0893,Mật mã và An toàn thông tin,TM14,Giải quyết vấn đề (Problem Solving),0.8171,0.7235,Thấp,[INF0893 - Mật mã và An toàn thông tin] Thiếu phản hồi từ giảng viên,Mốc tiến độ rõ ràng
3149,INF1063,Học máy (Machine Learning),TM14,Giải quyết vấn đề (Problem Solving),0.7536,0.7849,Thấp,[INF1063 - Học máy (Machine Learning)] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3150,INF1493,Thiết kế đồ họa,TM14,Giải quyết vấn đề (Problem Solving),0.7589,0.5057,Trung bình,[INF1493 - Thiết kế đồ họa] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3151,INF0153,Hệ điều hành,TM14,Giải quyết vấn đề (Problem Solving),0.8786,0.4368,Trung bình,[INF0153 - Hệ điều hành] Thiếu phản hồi từ giảng viên,Tổ chức trình bày giữa kỳ
3152,SKI0091,Kỹ năng khởi nghiệp,TM14,Giải quyết vấn đề (Problem Solving),0.4007,0.4953,Trung bình,[SKI0091 - Kỹ năng khởi nghiệp] Thiếu phản hồi từ giảng viên,Mốc tiến độ rõ ràng
3153,INF1423,Thiết kế hình ảnh,TM14,Giải quyết vấn đề (Problem Solving),0.7519,0.677,Thấp,[INF1423 - Thiết kế hình ảnh] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3154,INF0153,Hệ điều hành,TM14,Giải quyết vấn đề (Problem Solving),0.7148,0.4128,Trung bình,[INF0153 - Hệ điều hành] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3155,INF1263,Kiểm thử phần mềm,TM14,Giải quyết vấn đề (Problem Solving),0.4339,0.7032,Thấp,[INF1263 - Kiểm thử phần mềm] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3156,INF0912,An ninh mạng,TM14,Giải quyết vấn đề (Problem Solving),0.6723,0.3759,Trung bình,[INF0912 - An ninh mạng] Thiếu phản hồi từ giảng viên,Mốc tiến độ rõ ràng
3157,INF1473,Học sâu,TM14,Giải quyết vấn đề (Problem Solving),1.0,0.729,Thấp,[INF1473 - Học sâu] Phân công chưa rõ,Mốc tiến độ rõ ràng
3158,INF1522,Dự án nghề cơ bản,TM14,Giải quyết vấn đề (Problem Solving),0.8319,0.4284,Trung bình,[INF1522 - Dự án nghề cơ bản] Phân công chưa rõ,Mốc tiến độ rõ ràng
3159,INF1203,Hệ thống thông minh,TM14,Giải quyết vấn đề (Problem Solving),0.5937,0.5481,Trung bình,[INF1203 - Hệ thống thông minh] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3160,INF1463,Khai phá dữ liệu,TM14,Giải quyết vấn đề (Problem Solving),0.8181,0.4801,Trung bình,[INF1463 - Khai phá dữ liệu] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3161,INF1413,Cơ sở tạo hình,TM14,Giải quyết vấn đề (Problem Solving),0.5994,0.5811,Trung bình,[INF1413 - Cơ sở tạo hình] Tiến độ nhóm chậm,Giám sát tiến độ online
3162,INF1543,Thực tập tốt nghiệp,TM14,Giải quyết vấn đề (Problem Solving),0.5379,0.9023,Tốt,[INF1543 - Thực tập tốt nghiệp] Phân công chưa rõ,Giám sát tiến độ online
3163,SKI0011,Kỹ năng thuyết trình,TM14,Giải quyết vấn đề (Problem Solving),0.7761,0.2327,Cao,[SKI0011 - Kỹ năng thuyết trình] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3164,INF0137,Đồ án tốt nghiệp (**),TM14,Giải quyết vấn đề (Problem Solving),0.6884,0.5255,Trung bình,[INF0137 - Đồ án tốt nghiệp (**)] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3165,INF1073,Xử lý ngôn ngữ tự nhiên,TM14,Giải quyết vấn đề (Problem Solving),0.4632,0.4944,Trung bình,[INF1073 - Xử lý ngôn ngữ tự nhiên] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3166,SKI0011,Kỹ năng thuyết trình,TM14,Giải quyết vấn đề (Problem Solving),0.585,0.8314,Thấp,[SKI0011 - Kỹ năng thuyết trình] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3167,INF1502,Xử lý hậu kỳ,TM14,Giải quyết vấn đề (Problem Solving),0.6916,0.6741,Thấp,[INF1502 - Xử lý hậu kỳ] Phân công chưa rõ,Mốc tiến độ rõ ràng
3168,INF0263,Mạng máy tính,TM14,Giải quyết vấn đề (Problem Solving),0.3948,0.3107,Trung bình,[INF0263 - Mạng máy tính] Thiếu phản hồi từ giảng viên,Tổ chức trình bày giữa kỳ
3169,INF1543,Thực tập tốt nghiệp,TM14,Giải quyết vấn đề (Problem Solving),0.9009,0.7984,Thấp,[INF1543 - Thực tập tốt nghiệp] Phân công chưa rõ,Tổ chức trình bày giữa kỳ
3170,INF1063,Học máy (Machine Learning),TM14,Giải quyết vấn đề (Problem Solving),0.6811,0.0729,Cao,[INF1063 - Học máy (Machine Learning)] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3171,INF0083,Cơ sở dữ liệu,TM14,Giải quyết vấn đề (Problem Solving),0.6611,0.2894,Cao,[INF0083 - Cơ sở dữ liệu] Phân công chưa rõ,Mốc tiến độ rõ ràng
3172,INF1453,Đồ họa máy tính,TM14,Giải quyết vấn đề (Problem Solving),0.9056,0.8068,Thấp,[INF1453 - Đồ họa máy tính] Tiến độ nhóm chậm,Giám sát tiến độ online
3173,INF1263,Kiểm thử phần mềm,TM14,Giải quyết vấn đề (Problem Solving),0.8214,0.638,Thấp,[INF1263 - Kiểm thử phần mềm] Phân công chưa rõ,Giám sát tiến độ online
3174,INF0073,Cấu trúc dữ liệu và giải thuật,TM14,Giải quyết vấn đề (Problem Solving),0.8197,0.3757,Trung bình,[INF0073 - Cấu trúc dữ liệu và giải thuật] Thiếu phản hồi từ giảng viên,Mốc tiến độ rõ ràng
3175,INF0823,Thiết kế web (frontend),TM14,Giải quyết vấn đề (Problem Solving),0.76,0.2528,Cao,[INF0823 - Thiết kế web (frontend)] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3176,INF1413,Cơ sở tạo hình,TM14,Giải quyết vấn đề (Problem Solving),0.7367,0.5748,Trung bình,[INF1413 - Cơ sở tạo hình] Phân công chưa rõ,Giám sát tiến độ online
3177,INF0153,Hệ điều hành,TM14,Giải quyết vấn đề (Problem Solving),0.9536,0.572,Trung bình,[INF0153 - Hệ điều hành] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3178,INF1473,Học sâu,TM14,Giải quyết vấn đề (Problem Solving),0.5166,0.4464,Trung bình,[INF1473 - Học sâu] Thiếu phản hồi từ giảng viên,Tổ chức trình bày giữa kỳ
3179,INF0243,Lập trình web (Backend),TM15,Tập kích não (Brainstorming),0.7416,0.1706,Cao,[INF0243 - Lập trình web (Backend)] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3180,INF0103,Nhập môn Trí tuệ nhân tạo,TM15,Tập kích não (Brainstorming),0.5644,0.7,Thấp,[INF0103 - Nhập môn Trí tuệ nhân tạo] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3181,INF1203,Hệ thống thông minh,TM15,Tập kích não (Brainstorming),0.5062,0.2803,Cao,[INF1203 - Hệ thống thông minh] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3182,INF1532,Dự án nghề nâng cao,TM15,Tập kích não (Brainstorming),0.4791,0.5012,Trung bình,[INF1532 - Dự án nghề nâng cao] Phân công chưa rõ,Mốc tiến độ rõ ràng
3183,SKI0011,Kỹ năng thuyết trình,TM15,Tập kích não (Brainstorming),0.3927,0.1949,Cao,[SKI0011 - Kỹ năng thuyết trình] Thiếu phản hồi từ giảng viên,Giám sát tiến độ online
3184,INF1263,Kiểm thử phần mềm,TM15,Tập kích não (Brainstorming),0.4249,0.1784,Cao,[INF1263 - Kiểm thử phần mềm] Phân công chưa rõ,Giám sát tiến độ online
3185,INF0103,Nhập môn Trí tuệ nhân tạo,TM15,Tập kích não (Brainstorming),0.4301,0.3594,Trung bình,[INF0103 - Nhập môn Trí tuệ nhân tạo] Tiến độ nhóm chậm,Mốc tiến độ rõ ràng
3186,INF1433,Thiết kế minh hoạ,TM15,Tập kích não (Brainstorming),0.7921,0.4735,Trung bình,[INF1433 - Thiết kế minh hoạ] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
3187,INF0983,Nhập môn khoa học dữ liệu,TM15,Tập kích não (Brainstorming),0.4335,0.4465,Trung bình,[INF0983 - Nhập môn khoa học dữ liệu] Tiến độ nhóm chậm,Tổ chức trình bày giữa kỳ
